Date;Hour;Latittude;Longitude;Depth;Magnitude;Magnitudetype;Location;
01/11/2021;05:34:52;28.5696;-17.8469;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;05:23:48;28.5629;-17.8413;11 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;05:22:07;28.5601;-17.8448;11 ;3.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;05:12:36;28.5581;-17.8355;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;05:10:16;28.5748;-17.8566;10 ;2.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;05:08:06;28.5617;-17.8324;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;04:56:34;28.6526;-17.7845;36 ;3.0;mbLg ;S BREÑA ALTA.ILP;
01/11/2021;04:56:25;28.5771;-17.8142;11 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;04:55:25;28.5616;-17.8330;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;04:53:03;28.5751;-17.8198;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;04:36:26;28.5611;-17.8297;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;04:21:58;28.5668;-17.8237;11 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;04:12:26;28.5644;-17.8419;10 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;04:03:59;28.5654;-17.8253;13 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;04:00:28;28.5665;-17.8342;12 ;3.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;03:53:33;28.5622;-17.8413;11 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;03:41:10;28.5586;-17.8428;13 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;03:36:19;28.5635;-17.8405;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;03:34:25;28.5581;-17.8234;14 ;3.4;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;03:28:25;28.5653;-17.8352;11 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;03:26:45;28.5634;-17.8414;14 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;03:00:57;28.5640;-17.8356;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;02:56:22;28.5675;-17.8350;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;02:44:17;28.5676;-17.8351;11 ;3.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;02:39:45;28.6038;-17.7913;32 ;3.0;mbLg ;W VILLA DE MAZO.ILP;
01/11/2021;02:36:23;28.5593;-17.8432;12 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;02:27:26;28.5662;-17.8417;10 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
01/11/2021;02:17:40;28.5725;-17.8331;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;02:15:32;28.5621;-17.8282;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
01/11/2021;01:57:46;28.5597;-17.8400;11 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;01:53:35;28.5416;-17.8254;14 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;01:46:00;28.1492;-16.7285;7 ;1.3;mbLg ;N ADEJE.ITF;
01/11/2021;01:31:31;28.5630;-17.8387;11 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;01:22:34;28.5621;-17.8343;11 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;00:21:28;28.5359;-17.8144;32 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
01/11/2021;00:15:35;28.5602;-17.8313;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;23:48:45;28.6049;-17.7733;35 ;3.3;mbLg ;E VILLA DE MAZO.ILP;
31/10/2021;23:43:10;28.5628;-17.8365;10 ;2.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;23:36:30;28.5584;-17.8414;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;23:04:55;28.5934;-17.8045;38 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;22:52:49;28.5664;-17.8418;11 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;22:31:15;28.5637;-17.8409;13 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;22:19:23;28.5422;-17.8204;14 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;21:11:50;28.5609;-17.8389;13 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;20:17:30;28.5612;-17.8545;13 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;19:59:59;28.5563;-17.8446;13 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;19:52:52;28.5780;-17.8044;10 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;19:44:51;28.5713;-17.8275;12 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;19:15:01;28.5649;-17.8631;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;19:13:44;28.5736;-17.8275;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;19:07:18;28.5652;-17.8372;11 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;18:53:47;28.5600;-17.8359;10 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;18:52:11;28.5573;-17.8239;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;18:41:37;28.5589;-17.8379;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;18:32:59;28.5604;-17.8352;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;18:19:58;28.5620;-17.8471;10 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;18:18:46;28.5726;-17.8552;10 ;3.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;18:17:30;28.5681;-17.8333;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;18:14:11;28.5501;-17.8307;14 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;18:11:53;28.5608;-17.8191;10 ;2.2;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;18:05:02;28.5747;-17.8390;12 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;17:52:51;28.5752;-17.8170;38 ;5.0;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;17:27:11;28.5619;-17.8331;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;17:20:47;28.5590;-17.8372;10 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;17:20:28;28.5070;-17.8307;13 ;2.7;mbLg ;E FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;17:07:34;28.5594;-17.8327;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;17:07:10;28.5447;-17.8720;13 ;2.6;mbLg ;NW FUENCALIENTE DE LA PALMA.IL;
31/10/2021;17:04:34;28.5698;-17.8539;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;17:01:11;28.5677;-17.8061;30 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;16:59:20;28.5570;-17.8228;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;16:48:36;28.5558;-17.8297;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;16:45:27;28.5654;-17.8307;10 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;16:43:38;28.5612;-17.8202;13 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;16:36:39;28.5598;-17.8382;13 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;16:12:42;28.5652;-17.8357;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;15:54:42;28.5661;-17.8594;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;15:50:30;28.5693;-17.8440;8 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;15:12:34;28.5643;-17.8376;12 ;2.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;15:09:40;28.5621;-17.8624;11 ;3.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;15:00:17;28.5769;-17.8349;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;14:57:45;28.5546;-17.8655;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;14:43:44;28.5630;-17.8593;10 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;14:42:41;28.5702;-17.8320;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;14:34:04;28.5602;-17.8415;10 ;2.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;13:57:47;28.5673;-17.8303;10 ;3.4;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;13:49:30;28.5698;-17.8251;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;13:46:00;28.5570;-17.8683;10 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;13:44:33;28.5762;-17.8114;11 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;13:41:10;28.5552;-17.8315;11 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;13:28:01;28.5611;-17.8106;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;13:09:38;28.5659;-17.8281;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;13:09:26;28.5787;-17.8472;11 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;13:08:44;28.5740;-17.8747;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;13:08:14;28.5637;-17.8335;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;13:07:11;28.5664;-17.8344;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;13:00:27;28.5611;-17.8390;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;12:56:51;28.5686;-17.8296;12 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;12:52:28;28.5666;-17.8334;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;12:46:48;28.5621;-17.8295;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;11:12:55;28.5630;-17.8436;11 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;10:48:55;28.5623;-17.8152;12 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;10:28:16;28.5610;-17.8331;12 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;09:59:43;28.5754;-17.8333;11 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;09:39:57;28.5655;-17.8303;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;09:35:29;28.5560;-17.8376;13 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;09:20:56;28.5588;-17.8466;11 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;09:11:35;28.5639;-17.8257;11 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;08:35:14;28.5549;-17.8369;12 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;08:32:45;28.5734;-17.8240;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;07:59:39;28.5668;-17.8395;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;07:44:40;28.5611;-17.8474;11 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;07:12:34;28.5526;-17.8342;13 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;06:52:16;28.5614;-17.8313;12 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;06:50:21;28.5646;-17.8420;11 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;06:29:43;28.5603;-17.8369;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;06:26:09;28.5561;-17.8309;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;06:15:40;28.5641;-17.8423;11 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;05:15:39;28.5575;-17.8368;10 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;04:51:16;28.5580;-17.8342;13 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;04:08:31;28.2526;-16.6858;15 ;1.1;mbLg ;NE GUÍA DE ISORA.ITF;
31/10/2021;03:59:03;28.5587;-17.8282;14 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;03:54:40;28.5696;-17.8152;35 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;03:27:11;28.5525;-17.8482;14 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;03:16:27;28.5556;-17.8390;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;03:14:18;28.5590;-17.8340;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;03:08:21;28.5630;-17.8309;11 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;02:54:07;28.5548;-17.8382;14 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;02:14:32;28.5639;-17.8429;12 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;02:04:25;28.5603;-17.8424;11 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
31/10/2021;01:32:33;28.5658;-17.8350;14 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;01:25:42;28.5657;-17.8353;11 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;01:23:33;28.5616;-17.8290;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;00:46:43;28.5614;-17.8329;13 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;00:34:21;28.5505;-17.8378;15 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
31/10/2021;00:32:05;28.5866;-17.8221;32 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
31/10/2021;00:17:49;28.1579;-16.7260;4 ;1.4;mbLg ;N ADEJE.ITF;
31/10/2021;00:17:45;28.1581;-16.7249;5 ;1.5;mbLg ;N ADEJE.ITF;
31/10/2021;00:04:53;28.5609;-17.8361;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;22:47:04;28.5595;-17.8382;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;22:24:58;28.5553;-17.8345;14 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;21:03:18;28.5629;-17.8289;13 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;20:55:22;28.5552;-17.8458;15 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;20:52:53;28.5098;-17.8346;36 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;20:19:26;28.5548;-17.8268;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;19:47:06;28.5592;-17.8242;14 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;19:33:03;28.5507;-17.8572;14 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;19:24:46;28.5643;-17.8336;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;19:21:05;28.5595;-17.8271;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;19:11:19;28.6105;-17.7925;37 ;3.2;mbLg ;NW VILLA DE MAZO.ILP;
30/10/2021;18:40:05;28.5547;-17.8425;13 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;18:25:12;28.5610;-17.8498;11 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;18:16:01;28.5632;-17.8310;11 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;18:08:56;28.5666;-17.8484;13 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;18:04:55;28.5510;-17.8219;14 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;17:32:25;28.5573;-17.8502;11 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;17:14:09;28.5506;-17.8300;12 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;17:04:43;28.5634;-17.8366;13 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;16:52:20;28.5665;-17.8427;11 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;16:47:19;28.5494;-17.8506;14 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;16:44:27;28.5598;-17.8236;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;16:25:47;28.5635;-17.8320;10 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;16:19:30;28.5627;-17.8388;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;16:14:07;28.5628;-17.8336;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;15:39:07;28.5558;-17.8560;14 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;15:38:17;28.5758;-17.8143;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;14:55:26;28.5545;-17.8494;14 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;14:54:11;28.5506;-17.8028;14 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;14:44:09;28.5456;-17.8439;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;14:36:52;28.5496;-17.8559;13 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;14:02:57;28.5601;-17.8375;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;13:59:21;28.5615;-17.8434;12 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;13:39:00;28.5593;-17.8325;13 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;13:32:15;28.5619;-17.8401;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;13:27:58;28.5721;-17.8384;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;13:17:38;28.5679;-17.8288;11 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;13:15:10;28.5536;-17.8311;14 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;12:38:35;28.5776;-17.8004;11 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;12:24:30;28.5658;-17.8400;10 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;12:14:22;28.5653;-17.8282;12 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;12:11:04;28.5655;-17.8541;14 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;11:44:16;28.5615;-17.8279;15 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;11:42:49;28.2504;-16.6761;13 ;1.3;mbLg ;NE GUÍA DE ISORA.ITF;
30/10/2021;11:37:16;28.5706;-17.8333;10 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;11:08:20;28.5665;-17.8357;11 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;10:24:19;28.5551;-17.8469;12 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;10:20:37;28.5560;-17.8462;12 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;10:01:14;28.5691;-17.8516;11 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;09:57:57;28.5586;-17.8419;14 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;09:23:39;28.5624;-17.8400;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;09:05:46;28.5718;-17.8258;12 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;08:49:35;28.5582;-17.8341;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;08:45:34;28.5657;-17.8322;13 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;08:36:45;28.5774;-17.8426;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;08:25:44;28.5599;-17.8326;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;08:21:01;28.5698;-17.8197;11 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;08:04:10;28.5671;-17.8452;10 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;07:33:37;28.5607;-17.8351;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;07:16:25;28.5781;-17.8347;11 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;06:59:26;28.5567;-17.8344;11 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;06:55:34;28.5762;-17.8761;10 ;2.5;mbLg ;S EL PASO.ILP;
30/10/2021;06:40:29;28.5574;-17.8763;11 ;2.6;mbLg ;NW FUENCALIENTE DE LA PALMA.IL;
30/10/2021;06:37:08;28.4876;-17.8549;32 ;2.4;mbLg ;S FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;06:24:23;28.5707;-17.8396;35 ;5.0;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;06:21:37;28.5623;-17.8515;10 ;3.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;06:17:01;28.5455;-17.8467;14 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;06:16:46;28.5701;-17.8556;13 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;06:13:10;28.5637;-17.8512;10 ;3.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;05:56:57;28.5628;-17.8689;12 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;05:52:07;28.5683;-17.8191;13 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;05:46:21;28.5598;-17.8409;10 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;05:38:44;28.5606;-17.8223;12 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;05:36:38;28.5635;-17.8390;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;05:33:31;28.5619;-17.8486;11 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;05:32:24;28.5674;-17.8262;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;05:16:04;28.5593;-17.8527;12 ;3.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;05:15:10;28.5649;-17.8053;12 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;04:59:20;28.5637;-17.8256;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;04:48:33;28.5478;-17.8465;13 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;04:43:37;28.5595;-17.8349;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;04:32:17;28.5631;-17.8382;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;04:30:33;28.5680;-17.8356;11 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;04:29:11;28.5578;-17.8478;14 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;04:18:03;28.5551;-17.8527;13 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;04:11:36;28.5689;-17.8327;11 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;03:54:39;28.5646;-17.8503;10 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
30/10/2021;03:36:06;28.5760;-17.8301;37 ;4.1;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;03:17:34;28.5579;-17.8334;14 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;03:10:48;28.5602;-17.8343;13 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;02:56:43;28.5623;-17.8409;15 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;02:54:04;28.5574;-17.8313;14 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;02:46:53;28.5595;-17.8396;12 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
30/10/2021;02:32:01;28.5630;-17.8283;12 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
30/10/2021;02:30:00;28.5584;-17.8364;14 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
